4050.6257 1.019824E+00
4051.0603 1.020558E+00
4051.4949 1.017320E+00
4051.9294 1.012060E+00
4052.3640 1.006640E+00
4052.7986 1.003694E+00
4053.2332 1.002304E+00
4053.6677 9.973069E-01
4054.1023 9.898857E-01
4054.5371 9.872147E-01
4054.9717 9.895496E-01
4055.4062 9.895952E-01
4055.8408 9.839780E-01
4056.2754 9.804723E-01
4056.7102 9.862769E-01
4057.1448 9.967185E-01
4057.5793 1.002674E+00
4058.0142 1.003331E+00
4058.4487 1.002340E+00
4058.8833 1.000411E+00
4059.3181 9.970929E-01
4059.7527 9.897487E-01
4060.1875 9.781326E-01
4060.6221 9.680370E-01
4061.0566 9.672117E-01
4061.4915 9.764927E-01
4061.9263 9.873271E-01
4062.3608 9.892826E-01
4062.7957 9.829594E-01
4063.2302 9.793994E-01
4063.6650 9.825382E-01
4064.0999 9.858165E-01
4064.5344 9.864867E-01
4064.9692 9.883160E-01
4065.4041 9.925597E-01
4065.8389 9.967740E-01
4066.2734 9.996178E-01
4066.7083 9.981706E-01
4067.1431 9.893149E-01
4067.5779 9.763204E-01
4068.0127 9.632123E-01
4068.4475 9.503733E-01
4068.8823 9.327437E-01
4069.3171 9.061646E-01
4069.7520 8.836167E-01
4070.1868 8.861879E-01
4070.6216 9.120996E-01
4071.0564 9.348556E-01
4071.4912 9.381636E-01
4071.9260 9.311966E-01
4072.3608 9.330285E-01
4072.7957 9.508536E-01
4073.2305 9.741697E-01
4073.6655 9.907557E-01
4074.1003 9.934231E-01
4074.5352 9.817165E-01
4074.9700 9.633335E-01
4075.4050 9.442910E-01
4075.8398 9.296480E-01
4076.2747 9.321132E-01
4076.7097 9.536378E-01
4077.1445 9.768625E-01
4077.5793 9.868407E-01
4078.0144 9.828134E-01
4078.4492 9.719919E-01
4078.8843 9.656216E-01
4079.3191 9.717606E-01
4079.7542 9.858005E-01
4080.1890 9.967046E-01
4080.6240 9.988247E-01
4081.0591 9.969365E-01
4081.4939 9.969970E-01
4081.9290 9.968638E-01
4082.3640 9.944915E-01
4082.7988 9.912671E-01
4083.2339 9.821151E-01
4083.6689 9.656432E-01
4084.1040 9.523285E-01
4084.5388 9.474874E-01
4084.9739 9.483315E-01
4085.4089 9.559361E-01
4085.8440 9.664824E-01
4086.2791 9.696771E-01
4086.7141 9.646355E-01
4087.1492 9.582262E-01
4087.5842 9.544484E-01
4088.0193 9.482979E-01
4088.4543 9.307582E-01
4088.8894 9.077427E-01
4089.3245 9.020091E-01
4089.7595 9.246053E-01
4090.1946 9.571360E-01
4090.6296 9.767694E-01
4091.0647 9.812352E-01
4091.5000 9.776175E-01
4091.9351 9.700225E-01
4092.3701 9.602649E-01
4092.8052 9.508779E-01
4093.2402 9.469070E-01
4093.6753 9.482688E-01
4094.1104 9.482726E-01
4094.5459 9.421404E-01
4094.9810 9.279280E-01
4095.4160 9.075037E-01
4095.8511 8.861504E-01
4096.2861 8.654649E-01
4096.7217 8.448549E-01
4097.1567 8.258782E-01
4097.5918 8.130531E-01
4098.0273 8.090175E-01
4098.4624 8.039380E-01
4098.8975 7.866138E-01
4099.3325 7.587827E-01
4099.7681 7.238520E-01
4100.2031 6.830001E-01
4100.6382 6.397207E-01
4101.0737 5.985979E-01
4101.5088 5.691425E-01
4101.9438 5.648584E-01
4102.3794 5.877817E-01
4102.8145 6.246392E-01
4103.2500 6.645080E-01
4103.6851 7.045532E-01
4104.1201 7.400124E-01
4104.5557 7.671587E-01
4104.9907 7.890952E-01
4105.4263 8.136386E-01
4105.8613 8.419791E-01
4106.2969 8.667618E-01
4106.7319 8.832181E-01
4107.1675 8.950999E-01
4107.6025 9.076768E-01
4108.0381 9.193611E-01
4108.4731 9.258896E-01
4108.9087 9.288332E-01
4109.3442 9.332889E-01
4109.7793 9.367744E-01
4110.2148 9.338568E-01
4110.6499 9.276239E-01
4111.0854 9.253517E-01
4111.5210 9.283783E-01
4111.9561 9.335998E-01
4112.3916 9.430413E-01
4112.8271 9.583135E-01
4113.2622 9.713253E-01
4113.6978 9.766566E-01
4114.1333 9.785259E-01
4114.5684 9.792122E-01
4115.0039 9.766009E-01
4115.4395 9.690009E-01
4115.8750 9.586050E-01
4116.3101 9.554626E-01
4116.7456 9.665829E-01
4117.1812 9.816437E-01
4117.6167 9.883897E-01
4118.0518 9.831092E-01
4118.4873 9.661512E-01
4118.9229 9.424537E-01
4119.3584 9.192174E-01
4119.7939 8.984576E-01
4120.2295 8.739366E-01
4120.6646 8.504426E-01
4121.1001 8.502223E-01
4121.5356 8.801828E-01
4121.9712 9.223043E-01
4122.4067 9.580488E-01
4122.8423 9.806134E-01
4123.2778 9.903260E-01
4123.7134 9.934009E-01
4124.1489 9.954571E-01
4124.5845 9.973351E-01
4125.0200 9.993283E-01
4125.4556 1.002519E+00
4125.8911 1.005844E+00
4126.3267 1.005885E+00
4126.7622 1.001560E+00
4127.1978 9.964697E-01
4127.6333 9.938794E-01
4128.0688 9.912366E-01
4128.5044 9.847863E-01
4128.9399 9.786017E-01
4129.3755 9.790125E-01
4129.8110 9.852685E-01
4130.2471 9.922799E-01
4130.6826 9.956840E-01
4131.1182 9.938687E-01
4131.5537 9.868776E-01
4131.9893 9.754565E-01
4132.4248 9.633753E-01
4132.8604 9.559813E-01
4133.2964 9.575575E-01
4133.7319 9.668967E-01
4134.1675 9.767259E-01
4134.6030 9.836963E-01
4135.0391 9.889564E-01
4135.4746 9.941670E-01
4135.9102 9.992956E-01
4136.3457 1.002604E+00
4136.7817 1.001247E+00
4137.2173 9.972902E-01
4137.6528 9.946050E-01
4138.0889 9.927219E-01
4138.5244 9.923957E-01
4138.9600 9.946444E-01
4139.3960 9.962895E-01
4139.8315 9.942640E-01
4140.2671 9.874911E-01
4140.7031 9.793062E-01
4141.1387 9.724258E-01
4141.5747 9.600902E-01
4142.0103 9.380422E-01
4142.4463 9.102911E-01
4142.8818 8.773302E-01
4143.3174 8.405385E-01
4143.7534 8.139318E-01
4144.1890 8.158474E-01
4144.6250 8.477791E-01
4145.0605 8.882178E-01
4145.4966 9.182612E-01
4145.9321 9.365618E-01
4146.3682 9.509193E-01
4146.8037 9.660577E-01
4147.2397 9.795989E-01
4147.6758 9.877684E-01
4148.1113 9.901657E-01
4148.5474 9.895875E-01
4148.9829 9.895772E-01
4149.4189 9.903007E-01
4149.8550 9.890705E-01
4150.2905 9.864643E-01
4150.7266 9.852986E-01
4151.1626 9.850255E-01
4151.5981 9.818075E-01
4152.0342 9.730545E-01
4152.4702 9.584029E-01
4152.9058 9.411966E-01
4153.3418 9.300187E-01
4153.7778 9.329009E-01
4154.2139 9.486167E-01
4154.6494 9.670370E-01
4155.0854 9.782826E-01
4155.5215 9.799177E-01
4155.9575 9.731820E-01
4156.3931 9.655545E-01
4156.8291 9.675743E-01
4157.2651 9.794538E-01
4157.7012 9.921893E-01
4158.1372 9.998052E-01
4158.5732 1.003087E+00
4159.0088 1.003770E+00
4159.4448 1.002671E+00
4159.8809 1.000081E+00
4160.3169 9.974921E-01
4160.7529 9.960052E-01
4161.1890 9.946079E-01
4161.6250 9.919037E-01
4162.0610 9.870957E-01
4162.4971 9.802001E-01
4162.9331 9.753362E-01
4163.3691 9.781187E-01
4163.8052 9.861055E-01
4164.2412 9.907804E-01
4164.6772 9.903026E-01
4165.1133 9.893060E-01
4165.5493 9.901829E-01
4165.9854 9.915591E-01
4166.4214 9.914151E-01
4166.8574 9.901279E-01
4167.2935 9.881157E-01
4167.7295 9.835609E-01
4168.1655 9.738649E-01
4168.6016 9.604132E-01
4169.0376 9.497135E-01
4169.4736 9.505157E-01
4169.9097 9.649631E-01
4170.3462 9.809980E-01
4170.7822 9.867768E-01
4171.2183 9.835988E-01
4171.6543 9.793935E-01
4172.0903 9.789097E-01
4172.5264 9.794022E-01
4172.9629 9.777026E-01
4173.3989 9.767137E-01
4173.8350 9.788247E-01
4174.2710 9.802607E-01
4174.7075 9.789825E-01
4175.1436 9.770150E-01
4175.5796 9.746727E-01
4176.0156 9.723436E-01
4176.4521 9.735182E-01
4176.8882 9.780898E-01
4177.3242 9.825536E-01
4177.7607 9.846425E-01
4178.1968 9.831341E-01
4178.6328 9.816720E-01
4179.0693 9.822343E-01
4179.5054 9.816874E-01
4179.9414 9.785751E-01
4180.3779 9.765898E-01
4180.8140 9.777644E-01
4181.2505 9.801788E-01
4181.6865 9.835461E-01
4182.1230 9.860319E-01
4182.5591 9.855362E-01
4182.9951 9.848581E-01
4183.4316 9.863046E-01
4183.8677 9.868531E-01
4184.3042 9.833712E-01
4184.7402 9.746984E-01
4185.1768 9.628934E-01
4185.6128 9.542980E-01
4186.0493 9.519642E-01
4186.4854 9.517717E-01
4186.9219 9.516388E-01
4187.3584 9.577117E-01
4187.7944 9.706519E-01
4188.2310 9.793623E-01
4188.6670 9.772847E-01
4189.1035 9.672899E-01
4189.5400 9.547648E-01
4189.9761 9.500089E-01
4190.4126 9.599428E-01
4190.8491 9.752471E-01
4191.2852 9.833616E-01
4191.7217 9.841229E-01
4192.1582 9.832879E-01
4192.5942 9.828826E-01
4193.0308 9.836824E-01
4193.4673 9.860328E-01
4193.9033 9.881462E-01
4194.3398 9.877590E-01
4194.7764 9.831410E-01
4195.2129 9.754021E-01
4195.6489 9.676771E-01
4196.0854 9.624248E-01
4196.5220 9.617898E-01
4196.9585 9.650370E-01
4197.3945 9.680998E-01
4197.8311 9.680517E-01
4198.2676 9.657385E-01
4198.7041 9.628899E-01
4199.1406 9.601811E-01
4199.5771 9.571743E-01
4200.0137 9.540418E-01
4200.4497 9.553087E-01
4200.8862 9.621766E-01
4201.3228 9.699709E-01
4201.7593 9.737341E-01
4202.1958 9.738946E-01
4202.6323 9.754332E-01
4203.0688 9.790499E-01
4203.5054 9.818271E-01
4203.9419 9.844886E-01
4204.3784 9.879223E-01
4204.8149 9.906297E-01
4205.2515 9.910787E-01
4205.6880 9.888361E-01
4206.1245 9.866554E-01
4206.5610 9.862723E-01
4206.9976 9.867718E-01
4207.4341 9.880449E-01
4207.8706 9.906815E-01
4208.3071 9.929153E-01
4208.7437 9.930519E-01
4209.1802 9.922050E-01
4209.6167 9.926565E-01
4210.0537 9.940495E-01
4210.4902 9.953235E-01
4210.9268 9.960081E-01
4211.3633 9.955056E-01
4211.7998 9.944533E-01
4212.2363 9.943916E-01
4212.6729 9.950318E-01
4213.1099 9.949690E-01
4213.5464 9.940882E-01
4213.9829 9.925187E-01
4214.4194 9.892508E-01
4214.8560 9.858243E-01
4215.2930 9.852157E-01
4215.7295 9.861470E-01
4216.1660 9.860908E-01
4216.6025 9.875267E-01
4217.0396 9.919091E-01
4217.4761 9.961284E-01
4217.9126 9.998762E-01
4218.3496 1.002885E+00
4218.7861 1.002273E+00
4219.2227 9.982644E-01
4219.6597 9.936553E-01
4220.0962 9.922928E-01
4220.5327 9.948232E-01
4220.9697 9.982854E-01
4221.4062 1.000893E+00
4221.8428 1.002254E+00
4222.2798 1.001510E+00
4222.7163 9.993738E-01
4223.1533 9.979048E-01
4223.5898 9.973693E-01
4224.0264 9.954093E-01
4224.4634 9.905812E-01
4224.8999 9.848065E-01
4225.3369 9.787930E-01
4225.7734 9.729240E-01
4226.2104 9.692622E-01
4226.6470 9.673265E-01
4227.0840 9.654530E-01
4227.5205 9.648623E-01
4227.9575 9.684886E-01
4228.3940 9.766062E-01
4228.8311 9.859337E-01
4229.2681 9.954081E-01
4229.7046 1.004413E+00
4230.1416 1.008933E+00
4230.5781 1.006692E+00
4231.0151 9.999344E-01
4231.4521 9.927311E-01
4231.8887 9.900929E-01
4232.3257 9.928372E-01
4232.7622 9.946044E-01
4233.1992 9.927399E-01
4233.6362 9.915091E-01
4234.0728 9.935023E-01
4234.5098 9.959612E-01
4234.9468 9.967903E-01
4235.3838 9.951433E-01
4235.8203 9.905047E-01
4236.2573 9.833272E-01
4236.6943 9.747096E-01
4237.1309 9.694383E-01
4237.5679 9.725659E-01
4238.0049 9.810411E-01
4238.4419 9.875541E-01
4238.8789 9.898148E-01
4239.3154 9.904011E-01
4239.7524 9.909455E-01
4240.1895 9.909765E-01
4240.6265 9.900013E-01
4241.0635 9.861284E-01
4241.5000 9.781628E-01
4241.9370 9.726069E-01
4242.3740 9.781095E-01
4242.8110 9.909949E-01
4243.2480 1.001312E+00
4243.6851 1.006604E+00
4244.1221 1.009384E+00
4244.5591 1.010728E+00
4244.9961 1.011719E+00
4245.4326 1.012508E+00
4245.8696 1.011062E+00
4246.3066 1.006881E+00
4246.7437 1.000892E+00
4247.1807 9.953964E-01
4247.6177 9.939398E-01
4248.0547 9.957222E-01
4248.4917 9.973205E-01
4248.9287 9.968453E-01
4249.3657 9.942054E-01
4249.8027 9.907137E-01
4250.2397 9.878042E-01
4250.6768 9.871625E-01
4251.1143 9.902390E-01
4251.5513 9.951218E-01
4251.9883 9.959858E-01
4252.4253 9.891735E-01
4252.8623 9.729521E-01
4253.2993 9.476432E-01
4253.7363 9.253567E-01
4254.1733 9.239554E-01
4254.6104 9.450842E-01
4255.0479 9.712797E-01
4255.4849 9.874327E-01
4255.9219 9.942434E-01
4256.3589 9.982032E-01
4256.7959 9.997829E-01
4257.2334 9.982310E-01
4257.6704 9.968115E-01
4258.1074 9.968897E-01
4258.5444 9.969857E-01
4258.9814 9.964642E-01
4259.4189 9.947270E-01
4259.8560 9.915326E-01
4260.2930 9.896491E-01
4260.7300 9.916793E-01
4261.1675 9.962528E-01
4261.6045 1.000190E+00
4262.0415 1.003050E+00
4262.4790 1.006197E+00
4262.9160 1.008996E+00
4263.3530 1.010437E+00
4263.7905 1.011573E+00
4264.2275 1.013246E+00
4264.6646 1.014697E+00
4265.1021 1.015092E+00
4265.5391 1.014531E+00
4265.9766 1.010404E+00
4266.4136 9.984047E-01
4266.8506 9.802732E-01
4267.2881 9.676739E-01
4267.7251 9.713392E-01
4268.1626 9.852120E-01
4268.5996 9.962584E-01
4269.0371 1.001200E+00
4269.4741 1.002998E+00
4269.9116 1.001976E+00
4270.3486 9.965670E-01
4270.7861 9.901423E-01
4271.2231 9.875430E-01
4271.6606 9.872193E-01
4272.0977 9.843562E-01
4272.5352 9.787995E-01
4272.9722 9.739053E-01
4273.4097 9.732244E-01
4273.8467 9.751983E-01
4274.2842 9.735720E-01
4274.7217 9.655517E-01
4275.1587 9.511604E-01
4275.5962 9.339446E-01
4276.0332 9.232095E-01
4276.4707 9.256384E-01
4276.9082 9.373709E-01
4277.3452 9.515873E-01
4277.7827 9.655777E-01
4278.2202 9.790119E-01
4278.6572 9.903936E-01
4279.0947 9.960200E-01
4279.5322 9.948126E-01
4279.9692 9.934865E-01
4280.4067 9.943334E-01
4280.8442 9.920141E-01
4281.2817 9.874252E-01
4281.7188 9.853024E-01
4282.1562 9.845568E-01
4282.5938 9.788052E-01
4283.0312 9.682479E-01
4283.4683 9.622725E-01
4283.9058 9.632267E-01
4284.3433 9.644974E-01
4284.7808 9.612639E-01
4285.2178 9.565001E-01
4285.6553 9.569989E-01
4286.0928 9.640805E-01
4286.5303 9.744338E-01
4286.9678 9.839325E-01
4287.4053 9.883251E-01
4287.8428 9.866152E-01
4288.2803 9.805428E-01
4288.7173 9.739439E-01
4289.1548 9.701020E-01
4289.5923 9.671267E-01
4290.0298 9.605971E-01
4290.4673 9.508557E-01
4290.9048 9.447438E-01
4291.3423 9.474642E-01
4291.7798 9.573998E-01
4292.2173 9.700099E-01
4292.6548 9.815084E-01
4293.0923 9.901534E-01
4293.5298 9.937959E-01
4293.9673 9.898383E-01
4294.4048 9.792236E-01
4294.8423 9.697137E-01
4295.2798 9.699141E-01
4295.7173 9.777588E-01
4296.1548 9.851593E-01
4296.5923 9.895843E-01
4297.0298 9.919472E-01
4297.4673 9.918660E-01
4297.9048 9.897534E-01
4298.3428 9.863940E-01
4298.7803 9.822220E-01
4299.2178 9.783373E-01
4299.6553 9.750437E-01
4300.0928 9.725433E-01
4300.5303 9.709974E-01
4300.9678 9.703692E-01
4301.4053 9.706503E-01
4301.8433 9.692729E-01
4302.2808 9.640411E-01
4302.7183 9.543656E-01
4303.1558 9.417828E-01
4303.5933 9.313297E-01
4304.0312 9.314955E-01
4304.4688 9.451946E-01
4304.9062 9.621000E-01
4305.3438 9.714673E-01
4305.7817 9.711713E-01
4306.2192 9.656372E-01
4306.6567 9.589572E-01
4307.0947 9.545994E-01
4307.5322 9.549106E-01
4307.9697 9.577298E-01
4308.4072 9.595478E-01
4308.8452 9.601377E-01
4309.2827 9.622554E-01
4309.7202 9.666448E-01
4310.1582 9.711398E-01
4310.5957 9.729863E-01
4311.0332 9.725845E-01
4311.4712 9.717104E-01
4311.9087 9.699127E-01
4312.3467 9.663611E-01
4312.7842 9.622263E-01
4313.2217 9.614083E-01
4313.6597 9.662803E-01
4314.0972 9.744408E-01
4314.5352 9.807582E-01
4314.9727 9.830367E-01
4315.4106 9.839460E-01
4315.8481 9.850217E-01
4316.2861 9.828080E-01
4316.7236 9.743431E-01
4317.1611 9.660258E-01
4317.5991 9.687774E-01
4318.0371 9.816182E-01
4318.4746 9.905172E-01
4318.9126 9.853509E-01
4319.3501 9.699775E-01
4319.7881 9.603623E-01
4320.2256 9.688928E-01
4320.6636 9.869376E-01
4321.1011 9.979792E-01
4321.5391 9.995247E-01
4321.9771 9.976634E-01
4322.4146 9.958127E-01
4322.8525 9.931735E-01
4323.2900 9.880915E-01
4323.7280 9.806710E-01
4324.1660 9.711884E-01
4324.6035 9.588869E-01
4325.0415 9.444246E-01
4325.4795 9.323413E-01
4325.9170 9.303549E-01
4326.3550 9.396850E-01
4326.7930 9.503338E-01
4327.2305 9.549214E-01
4327.6685 9.575381E-01
4328.1064 9.638140E-01
4328.5444 9.727768E-01
4328.9819 9.802756E-01
4329.4199 9.829013E-01
4329.8579 9.803337E-01
4330.2959 9.742996E-01
4330.7334 9.655283E-01
4331.1714 9.552577E-01
4331.6094 9.463933E-01
4332.0474 9.415910E-01
4332.4854 9.398052E-01
4332.9229 9.394128E-01
4333.3608 9.403909E-01
4333.7988 9.407130E-01
4334.2368 9.385520E-01
4334.6748 9.350413E-01
4335.1128 9.294459E-01
4335.5508 9.167659E-01
4335.9883 8.941594E-01
4336.4263 8.643309E-01
4336.8643 8.325165E-01
4337.3022 8.025548E-01
4337.7402 7.734615E-01
4338.1782 7.420544E-01
4338.6162 7.066170E-01
4339.0542 6.671287E-01
4339.4922 6.257196E-01
4339.9302 5.876564E-01
4340.3682 5.654614E-01
4340.8062 5.723063E-01
4341.2441 6.074154E-01
4341.6821 6.559944E-01
4342.1201 7.029274E-01
4342.5581 7.433805E-01
4342.9961 7.781548E-01
4343.4341 8.077472E-01
4343.8721 8.312667E-01
4344.3101 8.477516E-01
4344.7480 8.580549E-01
4345.1860 8.646623E-01
4345.6240 8.741017E-01
4346.0620 8.893189E-01
4346.5000 9.032842E-01
4346.9380 9.093075E-01
4347.3760 9.105288E-01
4347.8145 9.164990E-01
4348.2524 9.262315E-01
4348.6904 9.278049E-01
4349.1284 9.198266E-01
4349.5664 9.160771E-01
4350.0044 9.238459E-01
4350.4424 9.308998E-01
